,Unnamed: 0,movieId,title,genres,imdbId,tmdbId,poster,desciption
17111,17111,87433,"Ghidorah, the Three-Headed Monster (San daikaijû: Chikyû saidai no kessen) (1964)",Action|Adventure|Fantasy|Sci-Fi,58544,15766.0,https://image.tmdb.org/t/p/w500/qkI5nhvxx3233gQmoQvv0W3MB7A.jpg,"After a meteorite unleashes a three-headed beast upon Tokyo, Mothra tries to unite with Godzilla and Rodan to battle the extraterrestrial threat."
17112,17112,87435,Sergeant Körmy and the South Pacific (Vääpeli Körmy ja etelän hetelmät) (1992),Comedy,105777,55761.0,https://image.tmdb.org/t/p/w500/xloNjCjn4nEd76uylChmtQxXoVi.jpg,"The Minister of Defence asks sergeant Körmy to take part in operation, where the United States and Russia are to hand over their nuclear weapons launch equipment and codes to neutral Finland."
17113,17113,87442,"Bicycle, Spoon, Apple (Bicicleta, cullera, poma)",Documentary,1710542,57536.0,https://image.tmdb.org/t/p/w500/kcAaM5xpXl1RAOCDrGMnVONrKlm.jpg,"In October 2007, Pasqual Maragall was diagnosed with Alzheimer's. Once past the initial blow, he and his family embarked on a crusade against the disease. From the very first step, this film has grown into an extraordinary testament. With intelligence, sincerity and an infectious spirit, Maragall allows a portrait to be painted of not only himself, but also his family and his doctors, in order to leave behind a lasting document of his personal fight."
17114,17114,87444,Elektra Luxx (2010),Comedy,1340773,56272.0,https://image.tmdb.org/t/p/w500/eLv57AjGugpx2shfaq9crEBVioL.jpg,"A favor for a woman from her past throws the life of a pregnant, retired porn star into chaos."
17115,17115,87446,Mickey's Twice Upon a Christmas (2004),Animation|Children|Comedy,424279,13378.0,https://image.tmdb.org/t/p/w500/h3BnfYljHGn32qraXt7E02Pbkk0.jpg,"Santa Claus, Mickey Mouse and all his Disney pals star in an original movie about the importance of opening your heart to the true spirit of Christmas. Stubborn old Donald tries in vain to resist the joys of the season, and Mickey and Pluto learn a great lesson about the power of friendship."
17116,17116,87449,Stricken (Er komt een vrouw bij de dokter) (2009),Drama|Romance,1365474,36784.0,https://image.tmdb.org/t/p/w500/qmPhy9Y5sUAHnk8TfIZMCTKnX9N.jpg,"Handsome Dutchman Stijn is the star of an advertising agency with his buddy Frenk and a hot womanizer. The boys start their own agency and Stijn marries colleague Carmen, who accepts his incurable greed for truly meaningless one-night-stands. Even fatherhood and a move to the boring country go well, until Carmen gets breast cancer. Now their lives are turned upside-down, maybe wrecked"
17117,17117,87466,Net Worth (1995),Drama,113956,112422.0,https://image.tmdb.org/t/p/w500/k0xNLaqOk3aS8VUWeacEZVctGEE.jpg,"The story of the NHL's early years, focusing on the battle between the players, led by Hall of Famer Ted Lindsay, and the owners, over issues of benefits, pensions and the like."
17118,17118,87469,Cinema Verite (2011),Drama,1623742,64566.0,https://image.tmdb.org/t/p/w500/yyXW04JEfVHBoK6ijeHiBle0odo.jpg,"In 1973, the Loud family became a television sensation of a new kind. It was long before a metal rock star showed his eccentric family on the small screen and decades before housewives had screaming matches with each other on camera in public. CINEMA VERITE tells the behind-the-scenes story of the groundbreaking documentary ""An American Family,"" which chronicled the lives of the Louds in the early 1970s and catapulted the Santa Barbara family to notoriety while creating a new television genre: the reality TV series."
17119,17119,87471,"Yoo-Hoo, Mrs. Goldberg (2009)",Documentary,1334479,50069.0,https://image.tmdb.org/t/p/w500/kHm9PqhF4NFdw8g8KRKVYTFzcyh.jpg,"The story of the actor, writer and broadcasting pioneer, Gertrude Berg."
17120,17120,87483,Mr. Popper's Penguins (2011),Comedy,1396218,58224.0,https://image.tmdb.org/t/p/w500/jGwZ1QI5DaL7mHQ2ZsMV1p8xvPS.jpg,"Tom Popper is a successful businessman who’s clueless when it comes to the really important things in life...until he inherits six “adorable” penguins, each with its own unique personality. Soon Tom’s rambunctious roommates turn his swank New York apartment into a snowy winter wonderland — and the rest of his world upside-down."
17121,17121,87485,Bad Teacher (2011),Comedy,1284575,52449.0,https://image.tmdb.org/t/p/w500/zpIY4qUSX91J9XpPgr0hFrk1eKr.jpg,"A lazy, incompetent middle school teacher who hates her job and her students is forced to return to her job to make enough money for a boob job after her rich fiancé dumps her."
17122,17122,87497,Wives and Lovers (1963),Comedy,57688,169788.0,https://image.tmdb.org/t/p/w500/2egwbC5g9CyBFyF3jcOK1AQJUKs.jpg,"Husband and wife Bill and Bertie Austin and their daughter live in a low-rent apartment. He's a struggling writer, at least until agent Lucinda Ford breaks the news that she's sold his book to a publisher, including the rights to turn it into a Broadway play.  A new house in Connecticut is the first way to celebrate. But during the long hours Bill is away working on the play, Bertie befriends hard-drinking neighbor Fran Cabrell and her boyfriend Wylie, who plant seeds of suspicion in Bertie's mind that Bill and his beautiful agent might be more than just business partners.  Bertie jealously retaliates by flirting with Gar Aldrich, an actor who will be in her husband's play. Bill goes to Connecticut for a heart-to-heart talk, finds Gar there and punches him."
17123,17123,87499,Tyler Perry's Why Did I Get Married Too? (2010),Comedy,1391137,35688.0,https://image.tmdb.org/t/p/w500/gbSqG5ur1ipvs6WvGdQvc6Bt2K4.jpg,Four couples reunite for their annual vacation in order to socialize and to spend time analyzing their marriages. Their intimate week in the Bahamas is disrupted by the arrival of an ex-husband determined to win back his recently remarried wife.
17124,17124,87505,"President's Lady, The (1953)",Drama,46204,89158.0,https://image.tmdb.org/t/p/w500/d50hfV5309o7snDDkpzlC13oNog.jpg,"The story of president Andrew Jackson from his early years, through his meeting with and subsequent marriage to Rachel Donelson Robards. The plot concentrates on the later scandal concerning the legality of their marriage and how they overcame the difficulties."
17125,17125,87507,Suez (1938),Drama|Romance,30811,148675.0,https://image.tmdb.org/t/p/w500/cBMgf5cIBIYuHvCuOVQN7TXDECS.jpg,"Ferdinand de Lesseps, disappointed in love, is sent as a junior diplomat to the Isthmus of Suez, and realizes it's just the place for a canal."
17126,17126,87511,Two Girls and a Sailor (1944),Comedy|Musical|Romance,37408,80941.0,https://image.tmdb.org/t/p/w500/j7mQELOJvbX4rdzsF0MK9tudp6M.jpg,"A sailor helps two sisters start up a service canteen. The sailor soon becomes taken with gorgeous sister Jean, unaware that her sibling Patsy is also in love with him."
17127,17127,87514,Papa's Delicate Condition (1963),Comedy,57400,74088.0,https://image.tmdb.org/t/p/w500/rSnZkNJXmftJi6uxD8TyumHzbcu.jpg,"A jolly, family-oriented railroad superintendent tries to get his act together when his love for the bottle starts to alienate him from his wife and oldest daughter.  His younger daughter, however, still remains unflinchingly loyal to him, and they share many fun misadventures over the course of the movie."
17128,17128,87516,Sundown (1941),Drama|War,34242,94241.0,https://image.tmdb.org/t/p/w500/4R2c2fp9wULd5W57myi3hUy5mKi.jpg,Englishmen fighting Nazis in Africa discover an exotic mystery woman living among the natives and enlist her aid in overcoming the Germans.
17129,17129,87518,Storm Center (1956),Drama,49800,45239.0,https://image.tmdb.org/t/p/w500/1roPYFlTDXucRbzwfJ7q7HsWHHf.jpg,Politicians go after a small-town librarian when she refuses to ban a book. She's quickly labeled a Communist.
17130,17130,87520,Transformers: Dark of the Moon (2011),Action|Adventure|Sci-Fi|War|IMAX,1399103,38356.0,https://image.tmdb.org/t/p/w500/28YlCLrFhONteYSs9hKjD1Km0Cj.jpg,"The Autobots continue to work for NEST, now no longer in secret. But after discovering a strange artifact during a mission in Chernobyl, it becomes apparent to Optimus Prime that the United States government has been less than forthright with them."
17131,17131,87522,Larry Crowne (2011),Comedy|Drama|Romance,1583420,59861.0,https://image.tmdb.org/t/p/w500/8GDM7RqM6J1vNUdlU94rmtlNa3e.jpg,"When he suddenly finds himself without his long-standing blue-collar job, Larry Crowne enrolls at his local college to start over. There, he becomes part of an eclectic community of students and develops a crush on his teacher."
17132,17132,87527,Score: A Hockey Musical (2010),Comedy|Musical,1592876,57771.0,https://image.tmdb.org/t/p/w500/miXP8Zj8xuCqsu4Xh6kq5eiFFKL.jpg,"Seventeen-year old Farley has the stick-handling skills of the next Sidney Crosby. Not that Farley has any idea who Crosby is. He’s led a sheltered life, homeschooled by parents whose idea of homework is trips to an art gallery or ashram. His best friend is Eve, the girl who’s lived next door since they were both three. Much to the dismay of his parents, Farley loves to play shinny with the local rink rats. To their even greater dismay, Farley is signed to a major hockey league, where he achieves instant stardom, throwing him into a world of hype. Farley soon finds that hockey fame comes with a price, including the expectation to fight. Throw in a changing relationship with Eve – and Farley is losing his way."
17133,17133,87529,Your Highness (2011),Action|Adventure|Comedy|Fantasy,1240982,38319.0,https://image.tmdb.org/t/p/w500/bq3gU60TkgBjLUbxSSZVhDhlhmH.jpg,"A fantasy movie about an arrogant, lazy prince and his more heroic brother who must complete a quest in order to save their father's kingdom."
17134,17134,87547,Hand Gun (1994),Action|Crime|Drama|Thriller,109982,291164.0,https://image.tmdb.org/t/p/w500/wtxkXCVxCW8l2BI4RqpkFov8GD5.jpg,"Jack is in the midst of a major robbery, which leaves him injured and his accomplices dead. Jack manages to hide the $500,000 from the robbery before he makes his way to his death bed."
17135,17135,87549,YellowBrickRoad (2010),Horror|Thriller,1398428,47386.0,https://image.tmdb.org/t/p/w500/p4QniB5ek1DCD2EHZSDvcwyVkrZ.jpg,"In the Fall of 1940, the entire population of Friar, New Hampshire walked together up a winding mountain trail and into the wilderness. Without warning, they left behind everything: their homes, their clothes, and their money. The only clue where they went was a single word etched into stone near the forest’s edge: YELLOWBRICKROAD."
17136,17136,87556,Jacqueline Susann's Once Is Not Enough (1975),Drama|Romance,73190,97831.0,https://image.tmdb.org/t/p/w500/hl08lQ78W2vai0ogIhuCHWrTlgy.jpg,"An over-the-hill movie producer marries a wealthy, spiteful woman and closeted lesbian just to please his spoiled daughter who then, in an attempt to spite him, seduces both a wealthy playboy and a local screenwriter."
17137,17137,87558,When Ladies Meet (1933),Comedy|Romance,24763,175035.0,https://image.tmdb.org/t/p/w500/6GGK7UGIT1mG8wbGiDouhG9joaO.jpg,"Mary, a writer working on a novel about a love triangle, is attracted to her publisher. Her suitor Jimmy is determined to break them up; he introduces Mary to the publisher's wife without telling Mary who she is."
17138,17138,87560,"Pride of St. Louis, The (1952)",Drama,45049,43188.0,https://image.tmdb.org/t/p/w500/9oy3KV2wE1RYG3AvXJDrmVzSf7R.jpg,"The story of Jerome ""Dizzy"" Dean, a major-league baseball pitcher for the St. Louis Cardinals and Chicago Cubs in the 1930s and 1940s."
17139,17139,87562,"Prizefighter and the Lady, The (1933)",Comedy|Crime|Romance,24475,95854.0,https://image.tmdb.org/t/p/w500/eNHGwt9ij4LFA4xtnxG2HnoqgUD.jpg,An ex-sailor turned boxer finds romance and gets a shot at the heavyweight title.
17140,17140,87564,"Son of Monte Cristo, The (1940)",Action|Adventure,33076,80086.0,https://image.tmdb.org/t/p/w500/9aVqZdhbcL2YSn4xcKmBn9bWNwv.jpg,"Rightful owner of the kingdom, the Duchess of Zona, is engaged in a power struggle with the evil General Gurko. Edmond, the son of Monte Cristo, dons many disguises to come to the aid of the Duchess."
17141,17141,87566,If I Were King (1938),Adventure,30265,126777.0,https://image.tmdb.org/t/p/w500/zqyhx8mpoRDqf6sdf2HlssNcP8G.jpg,"King Louis XI masquerades as a commoner in Paris, seeking out the treachery he is sure lurks in his kingdom. At a local tavern, he overhears the brash poet François Villon extolling why he would be a better king. Annoyed yet intrigued, the King bestows on Villon the title of Grand Constable. Soon Villon begins work and falls for a lovely lady-in-waiting, but then must flee execution when the King turns on him."
17142,17142,87568,Judy Moody and the Not Bummer Summer (2011),Children|Comedy,1547230,60062.0,https://image.tmdb.org/t/p/w500/2wUv3WHntf47RHkbiTLZVuUhN9n.jpg,Third-grader Judy Moody sets out to have the most thrilling summer of her life.
